node,name,in_closeness,out_closeness,betweenness
720575940630755276,EB.270,0.770805,3.71002,8e-06
720575940630758014,NO.100,2.625029,2.007344,0.0
720575940630764359,FB.717,2.877342,3.52259,0.000648
720575940630769612,FB.1073,3.148494,2.815493,0.0
720575940630773585,FB.74,3.470541,3.456646,0.009391
720575940630786733,NO.251,1.964443,1.673228,0.0
720575940630792275,FB.1189,3.230704,2.946627,0.0
720575940630800066,FB.494,3.284106,3.938087,0.0
720575940630814762,FB.402,2.903473,4.42025,4e-05
720575940630815059,SMP.1258,2.417053,2.223913,0.0
720575940630819599,FB.215,3.365297,2.389972,6.4e-05
720575940630822175,FB.291,3.226126,4.803643,0.001046
720575940630836807,FB.822,2.896989,2.903879,0.000147
720575940630840493,FB.43,3.417824,4.036002,0.000922
720575940630844447,FB.1094,3.155005,2.937491,0.0
720575940630849325,FB.440,2.919222,3.830897,0.0
720575940630852300,FB.1124,2.630942,3.556167,0.0
720575940630892344,FB.622,3.350323,3.794007,5.2e-05
720575940630894583,FB.1256,2.909799,1.64416,0.0
720575940630898515,FB.1374,2.391977,2.684262,0.0
720575940630900983,FB.923,3.438582,3.002595,0.000596
720575940630904121,EB.112,0.55845,0.566106,0.0
720575940630941783,FB.373,3.102581,2.75297,1.1e-05
720575940630941994,FB.148,4.162189,3.9968,0.018252
720575940630976568,FB.190,2.90261,4.661496,0.003177
720575940630979748,FB.953,3.129563,3.109786,3.9e-05
720575940630980409,SMP.FB.3,3.337896,3.861729,0.001405
720575940630982712,SMP.FB.38,3.25018,2.978151,8e-05
720575940630984749,NO.250,1.999005,1.008772,0.0
720575940630985811,FB.1276,2.989356,3.291684,0.0
720575940630993581,FB.966,3.080896,2.61109,5e-06
720575940631004728,FB.506,2.948895,4.667762,0.000404
720575940631024977,NO.104,2.374294,2.040768,0.0
720575940631025219,FB.524,2.968574,4.700071,0.00542
720575940631049519,NO.FB.30,4.00017,3.376214,0.0
720575940631058861,FB.1373,2.199026,3.080249,0.0
720575940631080552,FB.821,2.831893,2.841639,0.000769
720575940631086649,FB.637,3.042674,3.488883,0.0
720575940631089256,FB.SMP.26,2.069902,3.843062,0.0
720575940631100124,FB.1034,2.446394,1.724782,4.9e-05
720575940631119827,FB.276,3.435724,3.438325,0.0
720575940631125036,EB.10,1.372305,0.707328,0.00067
720575940631132985,FB.1386,2.3167,2.262375,0.0
720575940631151663,FB.LAL.14,0.778519,4.838062,0.000923
720575940631165613,FB.1020,2.822486,3.139305,0.0
720575940631255656,FB.800,3.632475,2.933306,0.0
720575940631257647,FB.90,3.189751,4.358487,0.005023
720575940631282247,LAL.FB.3,3.059561,2.133534,2e-06
720575940631303212,FB.671,3.038997,3.796068,0.0
720575940631347596,FB.66,3.119182,4.695111,0.012509
720575940631353683,FB.1316,3.012141,3.210922,0.0
720575940631366483,FB.310,3.314268,4.289256,0.001296
720575940631369149,NO.153,2.272207,1.330231,1e-06
720575940631372369,EB.143,1.757258,0.440651,1e-06
720575940631372845,FB.1093,2.965255,3.466553,0.0
720575940631398308,FB.340,3.250523,3.529042,0.0
720575940631413156,FB.242,2.824035,4.350324,0.00238
720575940631426700,FB.786,2.98546,3.45842,0.000436
720575940631449411,FB.9,3.242431,3.379718,0.003931
720575940631468258,FB.1315,2.502603,3.455956,0.0
720575940631477677,FB.418,3.123619,2.758926,0.000165
720575940631483167,FB.700,3.324128,4.341864,0.002618
720575940631487047,EB.98,0.329144,0.47647,0.0
720575940631508255,FB.88,3.238553,4.588137,0.005569
720575940631520839,NO.64,4.020812,1.924591,0.0
720575940631552204,FB.1167,3.016463,3.729465,0.0
720575940631572305,FB.302,3.142709,3.466203,0.000905
720575940631614675,FB.557,3.094399,4.076748,2.6e-05
720575940631619384,FB.83,3.354291,3.443298,0.014276
720575940631620689,FB.785,3.359745,4.53229,0.030296
720575940631621145,FB.SMP.70,2.039945,3.711213,0.0
720575940631625953,FB.999,3.357246,2.459795,0.001061
720575940631626491,CRE.71,2.960503,0.670186,0.0
720575940631638073,FB.759,3.107468,2.605499,0.0
720575940631639972,FB.354,3.044226,3.830173,0.0
720575940631701499,CRE.FB.39,3.001966,2.577938,0.0
720575940631724717,NO.211,1.860934,1.051156,0.0
720575940631725011,FB.229,3.354114,4.441218,0.001451
720575940631725087,FB.784,3.394632,4.28363,0.00293
720575940631729720,FB.401,3.025388,3.259825,0.0
720575940631785441,FB.253,2.658313,4.41466,7.2e-05
720575940631814085,FB.815,3.150604,2.816238,4.3e-05
720575940631822663,AOTU.FB.13,2.120622,2.059952,0.000157
720575940631824332,FB.505,3.401037,3.679112,0.0
720575940631831879,AOTU.FB.25,2.047945,2.002012,0.000985
720575940631839827,SMP.FB.9,3.404615,3.816492,0.000432
720575940631863583,FB.301,3.262271,3.947722,1.3e-05
720575940631911905,FB.460,2.941881,4.043248,0.0
720575940631958829,FB.280,3.061126,3.884099,0.0
720575940631983277,FB.275,3.222846,4.429683,0.00032
720575940631991507,FB.144,4.210745,4.018885,0.020973
720575940632052010,FB.1333,2.987643,3.317011,0.0
720575940632059673,FB.1222,2.736351,3.397145,0.0
720575940632074521,FB.735,3.108697,4.040968,0.0
720575940632088857,FB.1275,2.203161,1.59784,0.0
720575940632091929,FB.880,2.767959,2.840888,7e-06
720575940632097965,FB.290,3.077851,4.179002,0.000882
720575940632180909,FB.1092,2.809663,3.286995,6.1e-05
720575940632212039,FB.10,3.466249,4.346085,0.010064
720575940632216289,NO.FB.97,1.987984,1.529593,0.0
720575940632223132,FB.1237,1.972323,1.645201,0.0
720575940632255388,FB.1091,2.213186,4.168517,0.0
720575940632259865,FB.898,2.885186,4.462356,0.0001
720575940632339682,NO.FB.10,4.102793,3.73919,0.000267
720575940632372380,FB.716,3.038352,3.961107,0.0
720575940632402588,FB.459,3.441323,4.74664,0.0
720575940632423442,FB.939,3.169251,3.081543,1e-06
720575940632424011,FB.565,3.258446,4.678534,0.000219
720575940632496938,FB.752,4.063474,3.387182,0.0
720575940632614295,EB.35,0.738926,0.294284,0.0
720575940632640703,FB.1221,2.671559,3.566746,0.0
720575940632646189,CRE.FB.20,2.72114,2.731416,0.0
720575940632651219,FB.52,3.263935,4.748496,0.026171
720575940632669977,NO.FB.8,2.871448,1.218805,1.7e-05
720575940632677331,FB.1274,2.982688,2.236021,0.0
720575940632716128,FB.734,3.087586,3.635618,6e-06
720575940632718944,FB.667,3.345381,4.519386,0.007113
720575940632720279,FB.325,2.847621,4.325749,0.0
720575940632732985,FB.58,3.387812,4.405758,0.001617
720575940632735545,FB.378,3.438596,3.474469,4.8e-05
720575940632735584,FB.353,3.16515,3.51072,1.2e-05
720575940632736703,EB.170,0.521366,0.227033,0.0
720575940632742099,EB.FB.4,3.2717,3.033199,0.004676
720575940632769175,FB.496,3.023748,2.901867,1.3e-05
720575940632803007,FB.931,3.039477,3.321956,3e-06
720575940632803223,FB.233,2.74934,4.281518,0.002417
720575940632825913,FB.77,4.322852,4.064984,0.136775
720575940632827496,FB.1158,2.987382,2.984174,0.0
720575940632830056,SMP.FB.17,3.244436,3.441493,0.0
720575940632841367,FB.865,3.000434,2.791964,1.3e-05
720575940632862177,FB.228,3.363059,3.518529,0.000116
720575940632880224,AOTU.BU.41,1.84699,1.742109,0.0
720575940632891106,FB.156,4.26573,4.015553,0.076446
720575940632894304,AOTU.FB.38,2.074677,2.437635,0.000986
720575940632934355,FB.838,2.932515,3.49573,0.0
720575940632943199,FB.984,2.98377,3.269723,2.4e-05
720575940632988351,EB.93,1.094106,2.402783,0.0
720575940632992922,FB.699,2.20606,4.309241,0.0
720575940632994399,EB.274,0.768152,3.167236,8e-06
720575940633013412,FB.104,3.141124,3.956837,0.006624
720575940633021084,NO.FB.73,2.130902,1.673715,0.0
720575940633054874,FB.1273,2.710285,3.304883,0.0
720575940633057762,FB.324,3.278494,3.368096,0.0
720575940633120151,FB.1332,2.127101,2.667876,0.0
720575940633135455,FB.1148,2.531855,2.428239,4e-06
720575940633173412,FB.352,3.146181,3.844463,0.0
720575940633173668,FB.201,3.217287,4.018161,0.0
720575940633177696,FB.SMP.4,2.839223,2.677708,0.0
720575940633227055,FB.1323,2.693534,2.176613,0.0
720575940633228615,AOTU.FB.8,2.387071,2.480533,0.0
720575940633242449,FB.601,2.859505,4.449962,0.000498
720575940633271447,FB.897,2.355504,4.23306,0.0
720575940633303743,NO.89,3.865229,1.326398,0.0
720575940633305951,AOTU.FB.47,2.025998,1.710469,0.001231
720575940633368171,NO.131,2.327093,1.8596,1e-06
720575940633391211,FB.1314,2.828823,3.245126,0.0
720575940633412971,FB.783,3.29689,4.33568,0.001481
720575940633423255,NO.FB.67,2.259879,1.84415,0.0
720575940633437176,FB.51,3.255959,4.886955,0.019653
720575940633442468,FB.MB_ML.5,3.318389,4.606702,0.006323
720575940633515420,FB.333,2.905269,3.2496,3.6e-05
720575940633519514,FB.577,3.017133,4.544718,0.001128
720575940633537823,FB.823,3.431009,3.471916,0.000307
720575940633620132,EB.FB.2,3.45939,3.023411,0.00481
720575940633623743,NO.96,2.502183,1.826492,0.0
720575940633658559,NO.9,2.727842,2.057713,0.0
720575940633676479,FB.513,3.403188,3.499696,0.0
720575940633738903,FB.1424,1.528133,2.68881,0.0
720575940633741613,FB.314,3.13181,3.36874,0.0
720575940633744747,FB.467,3.508709,4.34457,0.002342
720575940633791571,FB.740,2.627136,2.958156,0.000179
720575940633792595,FB.313,3.616782,3.544733,0.0
720575940633797677,FB.461,3.09508,4.301055,7.1e-05
720575940633815800,NO.FB.117,2.469046,1.522003,0.0
720575940633909600,FB.116,3.102591,4.59747,0.008635
720575940633913239,FB.1019,2.878145,2.614976,0.0
720575940633924653,FB.674,2.996341,2.217048,8e-06
720575940633936279,FB.512,3.351792,3.019088,0.0
720575940633982303,FB.621,2.914947,4.475611,0.002815
720575940634036159,NO.63,2.715293,2.50333,3.5e-05
720575940634040244,FB.1147,3.146351,2.782887,0.0
720575940634043640,FB.1166,2.70382,3.065516,0.0
720575940634046399,FB.837,3.281334,4.382516,0.000362
720575940634062328,FB.820,2.508729,1.869352,2.3e-05
720575940634066424,FB.368,2.924213,3.149962,5.7e-05
720575940634076115,FB.709,3.666698,3.220793,0.009338
720575940634081272,FB.CRE.96,1.528108,3.163942,0.0
720575940634145436,FB.142,3.166574,4.219487,0.002019
720575940634173176,FB.1411,1.798152,2.353817,0.0
720575940634192339,FB.1355,2.656865,3.055715,0.0
720575940634221935,FB.367,2.911993,2.740801,4.6e-05
720575940634244207,NO.192,2.076312,0.741984,0.0
720575940634248184,FB.1045,3.118689,3.204037,0.002414
720575940634258131,FB.988,2.598514,4.167418,0.0
720575940634280288,FB.79,3.293179,4.022528,0.000446
720575940634288595,FB.799,3.412419,3.595941,0.0
720575940634308959,FB.576,3.056271,3.506019,0.0
720575940634309565,FB.1220,2.932303,3.446258,0.0
720575940634313071,FB.39,3.062922,4.717571,0.013371
720575940634338515,LAL.491,2.904223,2.729739,0.0
720575940634360056,NO.295,2.159998,1.179753,0.0
720575940634360824,NO.40,4.072868,2.534789,0.0
720575940634376440,SLP.FB.9,3.397219,2.268897,0.0
720575940634407520,FB.200,2.952815,3.396436,0.0
720575940634419051,FB.110,3.484345,4.110695,0.006385
720575940634488939,FB.698,2.877625,3.581345,0.0
720575940634489592,FB.733,2.824187,4.37371,0.00174
720575940634534255,FB.189,2.812737,4.331091,0.004764
720575940634539877,SMP.939,2.657617,2.870139,0.0
720575940634575711,NO_CONS.2567,2.74538,2.454205,0.0
720575940634647732,FB.185,2.890175,4.517858,0.006473
720575940634655924,FB.1146,3.099082,3.095409,0.0
720575940634701025,FB.82,3.815016,3.572206,0.0
720575940634752225,FB.1006,2.863894,2.386937,2e-05
720575940634772671,FB.1036,2.779751,2.194936,0.0
720575940634788600,FB.193,3.614823,3.585764,0.0
720575940634809230,FB.1090,2.886145,3.523734,1.1e-05
720575940634843247,NO.FB.29,4.009942,3.562578,0.0
720575940634909807,FB.393,2.972361,3.964167,0.0
720575940634996878,AOTU.FB.24,2.151737,2.481035,0.000987
720575940635038309,FB.530,3.232894,2.872604,0.000292
720575940635095452,FB.143,3.256224,4.702046,0.013223
720575940635119758,FB.1145,2.254659,4.324183,0.0
720575940635152153,EB.118,0.442564,1.289485,2e-06
720575940635183728,FB.1363,2.066974,3.428611,0.0
720575940635201422,NO.82,2.438194,1.944256,0.0
720575940635223152,FB.556,2.992707,2.910694,0.0
720575940635229797,NO.62,2.313438,2.461818,0.0
720575940635239342,NO.129,2.327512,0.479427,0.0
720575940635319407,FB.1018,3.1256,3.12153,0.000488
720575940635319663,FB.138,4.196631,3.986364,0.016978
720575940635395429,FB.913,3.158041,2.904347,1e-06
720575940635412622,NO.FB.43,2.939111,1.96528,0.0
720575940635427982,EB.45,1.226395,0.805382,0.0
720575940635462318,NO.171,1.837432,1.673366,0.0
720575940635467150,FB.LAL.12,0.940077,4.840902,3.3e-05
720575940635530359,FB.214,3.078411,4.981697,0.009598
720575940635568480,FB.980,2.421908,2.089499,1.1e-05
720575940635586851,NO.97,2.358428,2.137194,0.0
720575940635622039,FB.1308,2.67763,2.709241,0.0
720575940635632023,FB.262,3.166425,4.781102,0.00762
720575940635640974,FB.232,3.285959,3.846848,0.001448
720575940635666409,FB.1123,3.051951,3.048287,0.0
720575940635678942,FB.192,3.392156,4.542794,0.004497
720575940635814512,NO.78,2.470525,2.1449,0.0
720575940635852766,FB.930,3.02078,3.382001,0.0
720575940635869541,FB.1219,2.731355,3.268957,0.0
720575940635886057,FB.1144,3.018476,2.468713,0.0
720575940635887593,FB.951,2.956301,3.339904,0.0
720575940635911396,FB.1235,2.82669,3.725731,0.0
720575940635969758,FB.101,3.385794,4.696113,0.057048
720575940635990640,FB.LAL.1,1.368632,5.006043,0.007014
720575940635992718,FB.400,3.066269,2.430374,0.00049
720575940636063204,FB.PB.1,3.066744,4.565631,0.0
720575940636069348,FB.71,3.203654,4.627631,0.013913
720575940636129758,FB.862,2.922568,2.076542,0.0
720575940636143796,FB.1089,3.066,3.201721,0.0
720575940636191977,FB.651,3.142202,3.898304,0.0
720575940636212964,FB.666,2.75282,3.199,0.000332
720575940636229183,FB.241,3.060096,4.946588,0.006656
720575940636260442,FB.1272,2.915074,3.674681,0.0
720575940636271706,FB.1313,2.817107,3.567357,0.0
720575940636313701,FB.93,3.141268,4.174558,0.010186
720575940636322367,FB.1312,2.74038,2.622729,4.3e-05
720575940636330217,FB.861,2.968156,3.982383,0.0
720575940636330729,FB.998,2.662914,3.154306,0.0
720575940636345707,FB.278,3.092028,3.518282,0.000485
720575940636381673,SMP.FB.11,3.400061,3.857665,0.002442
720575940636395610,EB.195,0.442095,2.213811,3.8e-05
720575940636413176,EB.221,0.768171,3.173805,0.000964
720575940636455280,EB.FB.1,3.435314,3.383818,0.010703
720575940636513784,FB.1423,1.949097,2.179211,0.0
720575940636588724,FB.96,3.025637,4.066474,0.002845
720575940636702174,FB.714,3.33062,3.781889,2.9e-05
720575940636730694,EB.39,1.245075,0.566732,2e-06
720575940636735198,FB.466,3.047453,4.739582,0.001486
720575940636779753,AOTU.CRE.27,1.112622,1.529239,0.0
720575940636802532,NO.FB.49,2.621752,1.739141,0.0
720575940636841840,FB.227,3.254669,2.630544,0.000961
720575940636914287,FB.761,3.400123,4.552673,0.019176
720575940636916713,NO.95,2.2215,1.910389,0.0
720575940636923108,FB.95,4.283449,4.142671,0.100743
720575940636924479,FB.372,2.949752,3.118804,0.000453
720575940636938212,FB.199,2.862373,2.981171,0.00669
720575940636969182,FB.683,3.298155,4.267213,0.004876
720575940636996324,SMP.FB.33,3.110828,2.095875,0.0
720575940637057614,FB.575,2.948623,3.45176,0.0
720575940637066352,FB.620,2.988647,4.40981,2.1e-05
720575940637195895,FB.938,3.271187,2.977801,0.0
720575940637211957,FB.1072,2.8381,3.058128,0.0
720575940637224937,FB.366,3.324833,3.024106,0.000672
720575940637238505,FB.123,3.255177,4.810341,0.009169
720575940637242421,FB.392,3.410066,3.858246,1.6e-05
720575940637260622,FB.504,2.894409,3.275985,0.0
720575940637303415,FB.109,3.423978,4.411756,0.009805
720575940637344613,FB.903,2.846459,2.759517,0.0
720575940637354047,FB.586,3.83405,3.244667,0.0
720575940637455593,FB.434,2.997402,4.251099,0.0
720575940637475561,FB.LAL.47,0.741645,3.216238,0.001099
720575940637477565,FB.798,3.043709,2.673805,0.0
720575940637487593,EB.108,0.768135,2.347243,0.0
720575940637487694,FB.1297,2.932545,3.415373,0.0
720575940637503603,FB.1188,3.195622,2.975322,0.0
720575940637519165,FB.SMP.50,2.20453,3.26222,0.0
720575940637558618,FB.399,3.007446,4.816169,0.000255
720575940637567822,AOTU.FB.6,2.381443,2.678994,0.000987
720575940637625203,FB.1187,2.865272,3.013911,0.0
720575940637653605,SMP.FB.46,3.066351,2.718399,0.0
720575940637674915,FB.1044,2.457576,1.847179,1.2e-05
720575940637681267,EB.173,0.381827,2.54426,1e-06
720575940637703750,FB.503,3.289166,2.567799,0.001136
720575940637729370,FB.119,3.142928,4.46097,0.009464
720575940637745853,FB.878,2.772597,3.115304,0.0
720575940637783971,FB.1088,2.750548,3.265977,0.0
720575940637791549,SMP.FB.35,2.926535,2.248462,0.0
720575940637794163,FB.1035,3.061842,2.830878,0.0
720575940637804915,FB.451,3.086085,4.458474,0.000117
720575940637824189,SLP.FB.3,3.495519,2.055957,0.005739
720575940637862062,EB.77,0.437056,2.011563,0.0
720575940637898072,FB.782,2.903833,2.868747,1.6e-05
720575940637899197,AOTU.FB.2,2.508702,3.1155,0.007865
720575940637906803,FB.682,3.012839,4.036056,7e-06
720575940637912739,FB.819,2.919523,3.236438,0.000654
720575940637924324,CRE.FB.11,3.109476,3.135682,0.0
720575940637969222,SLP.FB.5,3.109639,1.879163,0.0
720575940637983814,FB.567,2.906482,4.442192,0.003063
720575940637994328,FB.1071,2.887348,3.265469,0.000262
720575940638006128,FB.312,2.999857,4.25059,0.00104
720575940638013759,CRE.FB.30,3.004438,3.356367,0.0
720575940638017862,NO.52,2.361603,2.239194,0.0
720575940638027497,FB.18,3.835723,4.129144,0.024048
720575940638055024,FB.SMP.23,2.844254,2.124989,0.0
720575940638055869,EB.142,0.558214,0.311553,1e-06
720575940638060632,PB.FB.5,4.215922,3.738592,0.0
720575940638070505,FB.574,3.229512,3.332224,0.001844
720575940638070862,NO.170,2.218925,1.491613,0.0
720575940638076733,NO.7,3.067179,1.29804,0.000343
720575940638113085,FB.1017,2.395477,1.679175,1.8e-05
720575940638114357,FB.50,3.159529,4.664627,0.016712
720575940638124656,FB.381,3.020717,3.566672,0.0
720575940638250112,FB.236,3.325988,4.433141,0.002182
720575940638251904,FB.1342,2.963698,3.078422,0.0
720575940638252672,FB.697,2.773588,2.864874,9.6e-05
720575940638278333,SMP.FB.10,3.321602,3.342337,0.0
720575940638302592,FB.1362,2.593346,2.233516,0.0
720575940638305853,FB.965,3.3749,1.906672,0.0
720575940638310784,FB.636,3.010978,2.908784,0.000292
720575940638328765,FB.150,3.358292,4.74688,0.007369
720575940638490531,NO.57,2.528604,2.360216,0.0
720575940638494416,NO.69,2.399974,0.960924,0.000918
720575940638498000,NO.FB.145,2.392752,1.3607,0.0
720575940638542424,NO.FB.28,4.146418,3.14939,0.0
720575940638542936,NO.191,1.611085,1.008909,0.0
720575940638576462,FB.1122,2.77525,3.68788,0.0
720575940638612190,AOTU.FB.36,1.946773,2.192826,0.0
720575940638647459,FB.1143,2.258883,1.7291,0.0
720575940638662232,NO.39,2.892722,1.825786,0.0
720575940638663000,NO.19,2.879682,1.770808,0.0
720575940638678131,FB.732,2.524459,3.294196,1.5e-05
720575940638709632,FB.299,3.324869,3.617718,0.000639
720575940638845648,NO.128,2.487998,0.689219,0.0
720575940638846848,NO.246,1.861639,1.688238,0.0
720575940638857424,FB.731,3.136344,3.750069,3e-06
720575940638888819,FB.585,3.273203,2.991344,0.0
720575940638890192,FB.1218,3.064306,3.052405,0.0
720575940638901875,FB.LAL.29,0.77852,4.853157,0.002038
720575940639065472,FB.240,3.034917,2.77171,4.7e-05
720575940639184361,FB.421,3.29785,3.401574,4e-05
720575940639278399,EB.3,2.414236,4.300243,0.017344
720575940639279679,FB.975,3.037624,3.834258,7e-05
720575940639322752,FB.221,3.197997,4.146256,1e-06
720575940639400307,FB.1311,2.985834,3.487719,0.0
720575940639404416,FB.59,3.273674,4.729733,0.014585
720575940639410291,FB.15,3.751429,4.105824,0.061415
720575940639426805,EB.129,0.687622,2.193749,0.0
720575940639468789,FB.584,3.347371,3.811074,5e-05
720575940639473909,NO.FB.20,4.106161,3.650532,0.000129
720575940639590528,NO.FB.26,4.13313,3.513138,0.0
720575940639596507,FB.635,3.405176,3.831316,0.00124
720575940639598963,FB.1234,2.972006,3.330353,0.0
720575940639693008,FB.836,2.599061,4.348797,0.0
720575940639702435,FB.152,3.129288,4.007974,0.000242
720575940639710883,FB.176,3.078241,4.556701,0.013443
720575940639782875,FB.SMP.13,1.938508,3.816688,0.0
720575940639812304,FB.997,2.8489,3.361503,9.1e-05
720575940639861301,LAL.FB.4,3.515792,2.954659,0.0
720575940639924176,FB.365,3.001769,3.007201,3.4e-05
720575940639935963,NO.FB.13,3.025198,1.113722,0.000125
720575940639961653,AOTU.FB.54,2.465866,2.98657,0.000266
720575940639978704,FB.1186,2.45554,3.453073,0.0
720575940640002256,FB.536,2.734445,2.845381,1e-06
720575940640008400,FB.428,3.464742,3.667967,0.003093
720575940640039040,FB.40,4.012903,3.705085,3.3e-05
720575940640164029,FB.775,3.210696,4.089904,0.0
720575940640228661,FB.72,3.213032,4.481138,0.003316
720575940640241037,FB.1217,2.71585,3.426189,0.0
720575940640257152,FB.1058,2.666346,3.14784,0.0
720575940640356149,SAD.FB.1,3.253536,3.304489,0.0
720575940640486973,FB.20,3.452343,4.344181,0.004361
720575940640589683,FB.446,3.443457,3.558913,0.001135
720575940640698064,FB.996,2.862918,3.181273,0.0
720575940640749939,EB.1,2.199985,4.492586,0.075648
720575940640785267,NO.FB.31,4.048865,3.278608,0.0
720575940640850595,SMP.1792,2.668356,2.256285,0.0
720575940641173376,FB.403,3.264132,4.508493,0.001368
720575940641215104,FB.872,3.351354,4.499557,0.020243
720575940641239181,FB.681,3.324169,4.29444,0.002662
720575940641306765,FB.595,3.259725,3.425621,0.000162
720575940641557133,FB.877,2.847772,4.419353,0.000244
720575940641567885,FB.680,3.308299,4.137741,0.002592
720575940641591248,FB.742,3.229629,4.254026,0.00023
720575940641715144,FB.876,3.000343,3.689925,0.000191
720575940641981600,FB.713,2.903236,2.847376,0.000171
720575940642051232,FB.1296,2.883603,3.172989,0.0
720575940642071968,NO.135,2.424831,2.121375,0.0
720575940642476448,FB.125,3.429563,4.183564,0.000164
720575940642486747,NO.43,2.673672,1.995112,0.0
720575940642492360,FB.1216,3.138599,2.654373,0.0
720575940642837870,AOTU.BU.53,1.094421,1.175245,0.0
720575940642860192,FB.523,2.938262,4.042029,0.0
720575940642870820,FB.964,2.420769,1.943069,1.4e-05
720575940642877088,EB.148,0.771945,1.289848,2e-06
720575940642936100,FB.177,3.00415,4.50823,0.00226
720575940642984471,FB.1121,2.824654,2.825325,0.0
720575940643177495,FB.248,3.198496,3.866342,0.0
720575940643182372,AOTU.FB.23,2.002517,2.13808,0.000398
720575940643221271,NO.107,2.705727,2.040535,0.0
720575940643259336,FB.634,2.964246,3.591959,0.0
720575940643323592,FB.247,3.159427,3.736626,1.9e-05
720575940643338020,FB.94,2.99997,4.139129,0.004876
720575940643346336,FB.1371,2.22203,2.708129,0.0
720575940643408164,FB.92,3.352034,4.821193,0.015395
720575940643535982,NO.FB.129,1.795857,1.844324,0.0
720575940643567652,NO.103,2.628451,1.11368,0.0
720575940643638807,FB.860,3.044734,2.662615,8.2e-05
720575940643702551,NO.55,3.934715,2.380377,0.0
720575940643703588,FB.198,3.266874,4.519402,0.005212
720575940643745480,FB.288,3.304321,3.229327,7.9e-05
720575940643829284,FB.364,3.25513,2.692003,7.6e-05
720575940643915300,EB.122,0.489862,0.785303,4e-06
720575940643921444,FB.274,3.425297,3.79063,0.0
720575940643922724,FB.555,3.068202,3.529924,0.000459
720575940643937316,FB.195,3.337664,4.621879,0.002045
720575940644038180,FB.1057,3.110357,3.221635,0.000219
720575940644047908,FB.483,3.092536,3.511809,0.0
720575940644178468,FB.175,3.387007,3.606681,0.0
720575940644188439,FB.427,3.307073,3.157954,0.0
720575940644492055,FB.332,3.185871,4.559701,0.001581
720575940644525859,AOTU.FB.44,2.18035,1.869853,0.0
720575940644614947,FB.1383,2.378731,1.326328,0.0
720575940644615790,FB.CRE.22,2.060605,3.179587,0.0
720575940644658542,FB.390,3.350886,4.850685,0.003493
720575940644674851,CRE.FB.13,3.02143,2.332641,0.0
720575940644706083,FB.LAL.2,2.144755,4.962408,0.001745
720575940644733975,FB.384,3.235151,4.897884,0.020431
720575940644745120,SAD.FB.2,2.915836,2.935003,0.0
720575940644765463,EB.20,0.766098,2.438743,0.0
720575940644808227,FB.929,2.910236,2.518751,0.0
720575940644870167,FB.383,3.183869,2.718423,0.000633
720575940645002019,FB.1370,2.594492,2.207586,0.0
720575940645009699,NO.FB.15,4.126189,3.711262,0.000186
720575940645057828,EB.107,3.3355,1.377249,0.0
720575940645179592,EB.302,0.770802,1.804809,0.0
720575940645203235,FB.SMP.12,2.062727,3.873528,0.0
720575940645255476,FB.323,3.682687,3.820703,0.001621
720575940645273652,FB.1056,2.904458,2.799303,0.0
720575940645405060,FB.1310,2.431256,2.706859,0.0
720575940645448756,FB.1271,3.1381,2.951229,0.0
720575940645448995,NO.121,2.455393,0.479925,2e-05
720575940645464099,SMP.FB.5,3.100049,3.668333,0.0
720575940645927812,FB.896,3.006546,2.291828,0.000242
720575940646126644,FB.1270,2.889873,3.055368,0.000976
720575940646135940,SLP.FB.2,3.430307,2.076326,0.000969
720575940646521988,FB.1382,2.186191,3.207867,0.0
720575940646707076,FB.679,3.537034,3.237006,0.0
720575940646796932,SLP.142,3.022373,1.767209,0.000889
720575940647317113,AOTU.FB.50,2.076032,2.135845,0.000986
720575940647872889,NO.116,2.230643,1.844462,0.0
720575940648482425,FB.594,3.097651,2.800891,2e-06
720575940648742777,FB.439,3.675164,3.766415,0.0
720575940649126009,FB.835,3.002857,3.930836,0.000217
720575940649647225,FB.1165,2.644645,2.798846,0.0
720575940650338038,FB.797,2.852822,3.48584,0.000603
720575940650362614,NO.241,1.893579,1.46824,0.0
720575940650420726,FB.174,2.970012,4.624188,0.011284
720575940650510070,FB.24,3.454006,4.295024,0.0061
720575940650516214,FB.781,2.64358,2.81675,0.0
720575940650785401,EB.174,3.281465,0.670552,0.0
720575940650870774,FB.650,3.418082,4.05524,0.001008
720575940651284726,FB.103,3.306719,4.796591,0.005746
720575940651290358,SMP.2115,3.196964,1.909321,1e-06
720575940651558646,FB.633,2.59343,4.304359,0.0
720575940651565558,FB.573,3.128564,2.915696,0.0
720575940652083190,FB.426,3.697459,3.789632,0.011967
720575940652702710,EB.141,0.537617,0.708326,1e-06
720575940652733089,FB.1142,3.084106,2.933202,0.0
720575940652886177,SMP.FB.36,3.313642,3.10161,0.000425
720575940653018017,FB.963,2.725855,3.047069,0.0
720575940653053857,FB.1055,2.983723,3.275352,0.0
720575940653346550,FB.450,3.190897,4.658251,0.006382
720575940653347830,FB.478,3.077457,4.235625,3.4e-05
720575940653612790,FB.397,3.16535,3.955444,0.000165
720575940653654433,NO.FB.95,2.233885,2.420475,0.0
720575940654008993,NO.FB.63,2.47926,2.499198,2e-05
720575940654122657,FB.1215,2.521675,3.253093,0.0
720575940654697377,FB.619,2.991047,3.765518,0.0
720575940654856353,FB.566,3.619036,3.624467,0.0
720575940658155393,FB.492,3.364061,3.56744,0.000253
