Id,avg_out_hitting_time,rw_out_closeness,out_truncated_runs,out_stuck_runs,out_total_runs,out_truncation_rate,avg_in_hitting_time,rw_in_closeness,in_truncated_runs,in_stuck_runs,in_total_runs,in_truncation_rate
720575940632059673,27780.1425,3.5996935580873996e-05,77,0,400,0.1925,37775.2425,2.647236480348207e-05,34,0,400,0.085
720575940632074521,39576.2425,2.5267684267903905e-05,118,0,400,0.295,4112.7325,0.0002431473479006962,0,0,400,0.0
720575940632088857,40303.46,2.4811765540725287e-05,122,0,400,0.305,93431.15,1.070306851622826e-05,342,0,400,0.855
720575940632091929,17656.605,5.663602940655919e-05,28,0,400,0.07,17814.0625,5.6135426716954656e-05,1,0,400,0.0025
720575940632097965,32108.255,3.114463866068087e-05,77,0,400,0.1925,1199.23,0.0008338683988892872,0,0,400,0.0
720575940632180909,55199.505,1.811610448318332e-05,169,0,400,0.4225,13093.43,7.637418155517691e-05,0,0,400,0.0
720575940632212039,20675.885,4.8365523410485217e-05,47,0,400,0.1175,1305.29,0.0007661132775092126,0,0,400,0.0
720575940632216289,34736.0825,2.8788508318403496e-05,110,0,400,0.275,99831.2725,1.0016901267085421e-05,399,0,400,0.9975
720575940632223132,23196.47,4.311000768651437e-05,49,0,400,0.1225,92173.33,1.0849125229608175e-05,338,0,400,0.845
720575940632255388,31209.3375,3.20416926504768e-05,71,0,400,0.1775,2165.1325,0.0004618654978390468,0,0,400,0.0
720575940632259865,39073.13,2.5593035418457647e-05,130,0,400,0.325,1413.5425,0.0007074424716625075,0,0,400,0.0
720575940632339682,31416.005,3.1830909117820675e-05,91,0,400,0.2275,42893.23,2.331370241877331e-05,53,0,400,0.1325
720575940632372380,33335.2325,2.9998290847378973e-05,89,0,400,0.2225,4639.3775,0.00021554615894050442,0,0,400,0.0
720575940632402588,31822.45,3.1424356075663566e-05,73,0,400,0.1825,836.53,0.0011954143903984316,0,0,400,0.0
720575940632423442,34888.0,2.8663150653519834e-05,95,0,400,0.2375,17049.3275,5.865333984580917e-05,0,0,400,0.0
720575940632424011,22156.8675,4.513273367726733e-05,46,0,400,0.115,716.1225,0.001396409133912145,0,0,400,0.0
720575940632496938,36552.6575,2.7357791974495972e-05,112,0,400,0.28,29600.3075,3.3783432824135356e-05,23,0,400,0.0575
720575940632614295,33215.77,3.0106181491502382e-05,106,0,400,0.265,95825.3875,1.0435647860020394e-05,370,0,400,0.925
720575940632640703,24272.0475,4.119965569447736e-05,74,0,400,0.185,33180.5225,3.013816313471254e-05,22,0,400,0.055
720575940632646189,31800.62,3.144592778379793e-05,91,0,400,0.2275,4511.155,0.00022167272017920025,0,0,400,0.0
720575940632651219,40544.31,2.4664373373230425e-05,119,0,400,0.2975,191.5775,0.005219819655230912,0,0,400,0.0
720575940632669977,33007.7425,3.029592223703272e-05,99,0,400,0.2475,97472.4025,1.02593141684386e-05,379,0,400,0.9475
720575940632677331,28075.73,3.56179518751605e-05,79,0,400,0.1975,85944.99,1.1635349541607951e-05,294,0,400,0.735
720575940632716128,36461.765,2.7425989937678552e-05,94,0,400,0.235,4648.015,0.00021514560516693683,0,0,400,0.0
720575940632718944,26343.67,3.795978312816704e-05,81,0,400,0.2025,1331.3025,0.0007511440863365012,0,0,400,0.0
720575940632720279,36598.015,2.732388628181064e-05,108,0,400,0.27,1028.8525,0.0009719566215759791,0,0,400,0.0
720575940632732985,19862.72,5.0345572006250905e-05,50,0,400,0.125,471.7175,0.0021199128715809782,0,0,400,0.0
720575940632735545,21478.2325,4.655876595059673e-05,38,0,400,0.095,549.205,0.0018208137216522062,0,0,400,0.0
720575940632735584,32585.3225,3.068866358465533e-05,86,0,400,0.215,5625.4425,0.00017776379369267395,0,0,400,0.0
720575940632736703,48846.52,2.0472287483325323e-05,167,0,400,0.4175,99557.0,1.0044497122251574e-05,397,0,400,0.9925
720575940632742099,30938.7825,3.2321892433873245e-05,97,0,400,0.2425,3687.605,0.0002711787189788494,0,0,400,0.0
720575940632769175,20362.3025,4.9110359695324235e-05,46,0,400,0.115,16450.9325,6.0786827737576584e-05,1,0,400,0.0025
720575940632803007,40399.5075,2.4752776998580984e-05,126,0,400,0.315,12401.5,8.063540700721687e-05,0,0,400,0.0
720575940632803223,25979.6125,3.849172115249987e-05,72,0,400,0.18,664.3425,0.0015052476696884515,0,0,400,0.0
720575940632825913,45425.095,2.2014263261309636e-05,136,0,400,0.34,1994.6,0.000501353654868144,0,0,400,0.0
720575940632827496,34556.93,2.8937755755502587e-05,102,0,400,0.255,67491.485,1.4816683912052016e-05,181,0,400,0.4525
720575940632830056,32006.5525,3.124360238423054e-05,78,0,400,0.195,10086.435,9.914305698693345e-05,0,0,400,0.0
720575940632841367,39515.5975,2.53064628467278e-05,118,0,400,0.295,22134.88,4.517756590503314e-05,1,0,400,0.0025
720575940632862177,35558.5925,2.8122597934662347e-05,91,0,400,0.2275,1196.82,0.0008355475342992264,0,0,400,0.0
720575940632880224,36629.27,2.7300571373658283e-05,99,0,400,0.2475,94355.8825,1.0598173357130118e-05,355,0,400,0.8875
720575940632891106,31421.7525,3.18250867770663e-05,91,0,400,0.2275,2663.3575,0.0003754659297522019,0,0,400,0.0
720575940632894304,39616.58,2.5241956776682893e-05,107,0,400,0.2675,80114.165,1.2482187138816215e-05,256,0,400,0.64
720575940632934355,27155.235,3.6825311951820706e-05,63,0,400,0.1575,1882.885,0.0005310998812991766,0,0,400,0.0
720575940632943199,31701.45,3.154429844691647e-05,88,0,400,0.22,9737.74,0.00010269323272135013,0,0,400,0.0
720575940632988351,30200.6475,3.311187284974602e-05,86,0,400,0.215,25304.3825,3.951884619195904e-05,11,0,400,0.0275
720575940632992922,33338.4,2.999544069301466e-05,96,0,400,0.24,1834.4225,0.0005451306882683788,0,0,400,0.0
720575940632994399,33726.0225,2.9650694801024937e-05,90,0,400,0.225,36160.41,2.7654553695602453e-05,35,0,400,0.0875
720575940633013412,32089.25,3.116308421044431e-05,106,0,400,0.265,775.925,0.0012887843541579407,0,0,400,0.0
720575940633021084,39941.995,2.5036305772908938e-05,118,0,400,0.295,99340.925,1.0066344761738428e-05,395,0,400,0.9875
720575940633054874,26274.005,3.8060432735702074e-05,71,0,400,0.1775,43247.13,2.312292168289549e-05,53,0,400,0.1325
720575940633057762,26894.0,3.718301479883989e-05,77,0,400,0.1925,4669.9175,0.00021413654523875424,0,0,400,0.0
720575940633120151,56881.8825,1.7580290174116514e-05,192,0,400,0.48,9591.1425,0.00010426286545111805,0,0,400,0.0
720575940633135455,20927.0875,4.7784958131416995e-05,40,0,400,0.1,59045.9425,1.6935964736272947e-05,123,0,400,0.3075
720575940633173412,20830.795,4.800584903264614e-05,47,0,400,0.1175,3193.65,0.00031312135017926197,0,0,400,0.0
720575940633173668,16000.3875,6.249848636478335e-05,19,0,400,0.0475,2220.5425,0.00045034040105064417,0,0,400,0.0
720575940633177696,40768.9825,2.4528451255804584e-05,111,0,400,0.2775,82689.6075,1.2093418148102831e-05,270,0,400,0.675
720575940633227055,48833.4275,2.0477776211796726e-05,120,0,400,0.3,92293.935,1.083494814691778e-05,334,0,400,0.835
720575940633228615,43088.65,2.320796775949119e-05,140,0,400,0.35,85234.97,1.173227373694154e-05,293,0,400,0.7325
720575940633242449,44626.555,2.240818275127892e-05,122,0,400,0.305,486.775,0.0020543372194545737,0,0,400,0.0
720575940633271447,34475.415,2.9006177300548812e-05,102,0,400,0.255,1834.09,0.0005452295143640716,0,0,400,0.0
720575940633303743,49588.4,2.016600656605174e-05,169,0,400,0.4225,96781.84,1.033251692672923e-05,365,0,400,0.9125
720575940633305951,52533.0325,1.9035642002962612e-05,186,0,400,0.465,95286.3775,1.0494679577886147e-05,368,0,400,0.92
720575940633368171,46906.6675,2.131893083216794e-05,154,0,400,0.385,94809.9175,1.0547419788652384e-05,361,0,400,0.9025
720575940633391211,31086.035,3.2168785758621195e-05,87,0,400,0.2175,64024.7425,1.561896168500795e-05,160,0,400,0.4
720575940633412971,27744.5275,3.604314400380399e-05,68,0,400,0.17,1512.88,0.0006609909576436993,0,0,400,0.0
720575940633423255,46481.02,2.1514157821837817e-05,150,0,400,0.375,99821.23,1.001790901594781e-05,399,0,400,0.9975
720575940633437176,33381.25,2.9956936903201646e-05,93,0,400,0.2325,215.555,0.004639187214400037,0,0,400,0.0
720575940633442468,27322.4825,3.659989534259927e-05,78,0,400,0.195,491.3475,0.0020352194729799174,0,0,400,0.0
720575940633515420,28645.075,3.491001507239901e-05,79,0,400,0.1975,39289.295,2.5452225599873963e-05,44,0,400,0.11
720575940633519514,44199.4025,2.2624740232630975e-05,141,0,400,0.3525,868.215,0.0011517884394994327,0,0,400,0.0
720575940633537823,31479.225,3.176698282756326e-05,75,0,400,0.1875,5043.995,0.00019825554942064772,0,0,400,0.0
720575940633620132,25187.055,3.97029347019729e-05,70,0,400,0.175,3907.9325,0.0002558897831526005,0,0,400,0.0
720575940633623743,36098.09,2.7702296714313696e-05,100,0,400,0.25,99000.2325,1.0100986378996636e-05,391,0,400,0.9775
720575940633658559,43928.3325,2.2764351458139234e-05,118,0,400,0.295,94149.8725,1.0621363294995435e-05,346,0,400,0.865
720575940633676479,25937.145,3.855474455650381e-05,68,0,400,0.17,4872.25,0.00020524398378572527,0,0,400,0.0
720575940633738903,53085.4825,1.883754188350836e-05,187,0,400,0.4675,20696.5275,4.8317284143439035e-05,6,0,400,0.015
720575940633741613,20060.81,4.9848435830856276e-05,41,0,400,0.1025,2816.17,0.0003550921996896494,0,0,400,0.0
720575940633744747,41791.955,2.392805026709088e-05,121,0,400,0.3025,1431.0825,0.0006987717339845887,0,0,400,0.0
720575940633791571,36280.2375,2.756321537310774e-05,99,0,400,0.2475,13123.915,7.619677512388642e-05,0,0,400,0.0
720575940633792595,46768.6225,2.138185703459622e-05,149,0,400,0.3725,16219.2175,6.165525556334638e-05,2,0,400,0.005
720575940633797677,59564.725,1.6788459948400668e-05,181,0,400,0.4525,918.3475,0.0010889124214962201,0,0,400,0.0
720575940633815800,26172.5075,3.820803184410206e-05,73,0,400,0.1825,98460.42,1.0156365369962874e-05,387,0,400,0.9675
720575940633909600,32531.7375,3.073921274570717e-05,91,0,400,0.2275,296.995,0.0033670600515160187,0,0,400,0.0
720575940633913239,37386.0375,2.6747953697954752e-05,97,0,400,0.2425,28050.0375,3.565057622471984e-05,15,0,400,0.0375
720575940633924653,28829.3175,3.4686912029741943e-05,70,0,400,0.175,90622.215,1.1034821870112092e-05,315,0,400,0.7875
720575940633936279,38498.855,2.597479847127921e-05,119,0,400,0.2975,24109.755,4.1476987219488545e-05,5,0,400,0.0125
720575940633982303,24748.1425,4.040707297527481e-05,44,0,400,0.11,1164.8075,0.0008585109556729332,0,0,400,0.0
720575940634036159,21123.585,4.734044907623398e-05,40,0,400,0.1,90617.9875,1.1035336665361278e-05,325,0,400,0.8125
720575940634040244,28572.6125,3.499854974759484e-05,77,0,400,0.1925,24786.735,4.034415989036071e-05,10,0,400,0.025
720575940634043640,39431.0125,2.536074872538462e-05,122,0,400,0.305,10859.7425,9.208321468027442e-05,0,0,400,0.0
720575940634046399,37576.76,2.6612193281166336e-05,99,0,400,0.2475,1495.235,0.0006687911933575659,0,0,400,0.0
720575940634062328,29323.5575,3.410227425509337e-05,82,0,400,0.205,86481.4775,1.1563169697233724e-05,291,0,400,0.7275
720575940634066424,46301.255,2.1597686714971336e-05,134,0,400,0.335,21998.3675,4.545791863873535e-05,7,0,400,0.0175
720575940634076115,35972.0075,2.7799393736921687e-05,97,0,400,0.2425,52459.21,1.906242964772058e-05,91,0,400,0.2275
720575940634081272,40612.32,2.462307004376997e-05,124,0,400,0.31,44753.915,2.234441389094116e-05,50,0,400,0.125
720575940634145436,41007.31,2.438589607560213e-05,129,0,400,0.3225,386.85,0.002584981258885873,0,0,400,0.0
720575940634173176,24522.2875,4.077922991482748e-05,55,0,400,0.1375,88521.6875,1.1296666706675695e-05,313,0,400,0.7825
720575940634192339,29107.9625,3.435486080483991e-05,82,0,400,0.205,11885.4825,8.413625614273548e-05,0,0,400,0.0
720575940634221935,32876.43,3.041692787203477e-05,91,0,400,0.2275,25023.9375,3.996173663716991e-05,9,0,400,0.0225
720575940634244207,30874.745,3.238893147133685e-05,89,0,400,0.2225,99848.355,1.0015187531131584e-05,399,0,400,0.9975
720575940634248184,31723.24,3.152263135795713e-05,92,0,400,0.23,6492.6075,0.0001540213234821295,0,0,400,0.0
720575940634258131,21755.0,4.5966444495518273e-05,51,0,400,0.1275,1910.86,0.0005233245763687555,0,0,400,0.0
720575940634280288,29504.6875,3.389291955727374e-05,81,0,400,0.2025,735.7875,0.0013590880519171635,0,0,400,0.0
720575940634288595,34741.8,2.8783770558808118e-05,92,0,400,0.23,3663.7375,0.0002729453188171914,0,0,400,0.0
720575940634308959,15993.13,6.252684746513034e-05,22,0,400,0.055,30164.29,3.31517831183827e-05,15,0,400,0.0375
720575940634309565,36125.46,2.7681308417941253e-05,97,0,400,0.2425,30713.99,3.2558453004640556e-05,23,0,400,0.0575
720575940634313071,27365.8375,3.6541911059729125e-05,64,0,400,0.16,287.0825,0.0034833192549180115,0,0,400,0.0
720575940634338515,25106.89,3.982970411707703e-05,59,0,400,0.1475,92292.38,1.0835130700931105e-05,338,0,400,0.845
720575940634360056,21789.3225,4.589403823822425e-05,49,0,400,0.1225,99527.6525,1.0047458921026998e-05,398,0,400,0.995
720575940634360824,28553.1325,3.502242704894113e-05,79,0,400,0.1975,47189.5125,2.119114919866994e-05,67,0,400,0.1675
720575940634376440,29466.615,3.3936711088124644e-05,76,0,400,0.19,81489.8225,1.2271471078489588e-05,260,0,400,0.65
720575940634407520,27400.885,3.649517159755972e-05,65,0,400,0.1625,3391.1275,0.0002948871724817188,0,0,400,0.0
720575940634419051,47314.0025,2.1135392212907795e-05,140,0,400,0.35,1065.205,0.0009387864307809295,0,0,400,0.0
720575940634488939,22376.4575,4.4689826349858995e-05,40,0,400,0.1,2285.975,0.0004374501033475869,0,0,400,0.0
720575940634489592,25177.92,3.971733963726949e-05,70,0,400,0.175,1565.5175,0.0006387664143007025,0,0,400,0.0
720575940634534255,41520.3225,2.4084591346803724e-05,129,0,400,0.3225,752.5725,0.0013287756329124437,0,0,400,0.0
720575940634539877,28731.91,3.4804508297568804e-05,61,0,400,0.1525,79324.5675,1.2606434948416201e-05,247,0,400,0.6175
720575940634575711,39709.8375,2.5182676710777272e-05,125,0,400,0.3125,89314.3,1.1196415355659732e-05,312,0,400,0.78
720575940634647732,28747.135,3.4786075203668124e-05,78,0,400,0.195,689.6975,0.0014499110117116563,0,0,400,0.0
720575940634655924,28961.695,3.45283658294171e-05,86,0,400,0.215,55872.3975,1.7897925357507703e-05,110,0,400,0.275
720575940634701025,26317.7175,3.799721613395995e-05,63,0,400,0.1575,10011.46,9.988553118126627e-05,0,0,400,0.0
720575940634752225,23938.07,4.177446218513021e-05,56,0,400,0.14,70809.5375,1.412239135158876e-05,196,0,400,0.49
720575940634772671,32072.525,3.117933496037496e-05,84,0,400,0.21,81611.615,1.2253157837888638e-05,261,0,400,0.6525
720575940634788600,31021.79,3.2235406145164414e-05,71,0,400,0.1775,7336.365,0.0001363072856925739,0,0,400,0.0
720575940634809230,15783.7125,6.335645051821617e-05,27,0,400,0.0675,3976.35,0.00025148691639317465,0,0,400,0.0
720575940634843247,41983.9975,2.381859897928967e-05,137,0,400,0.3425,63272.775,1.5804585779586875e-05,150,0,400,0.375
720575940634909807,23594.99,4.23818785259074e-05,62,0,400,0.155,987.36,0.0010128018149408525,0,0,400,0.0
720575940634996878,28195.99,3.546603612783236e-05,81,0,400,0.2025,66163.34,1.5114110019234218e-05,167,0,400,0.4175
720575940635038309,43330.7675,2.307828957795405e-05,107,0,400,0.2675,6970.88,0.00014345391112743298,0,0,400,0.0
720575940635095452,50705.3625,1.9721779920220467e-05,172,0,400,0.43,176.4275,0.005668050615691998,0,0,400,0.0
720575940635119758,36975.25,2.704511801813375e-05,114,0,400,0.285,3011.89,0.00033201743755582045,0,0,400,0.0
720575940635152153,40088.415,2.494486249955255e-05,134,0,400,0.335,8630.39,0.00011586961887006266,0,0,400,0.0
720575940635183728,26581.9825,3.7619466493893e-05,67,0,400,0.1675,9167.8775,0.0001090765010767214,0,0,400,0.0
720575940635201422,44924.7875,2.2259426380147042e-05,135,0,400,0.3375,98002.64,1.020380675459355e-05,384,0,400,0.96
720575940635223152,20590.7,4.856561457356962e-05,59,0,400,0.1475,29381.9975,3.403444575202894e-05,18,0,400,0.045
720575940635229797,18571.0125,5.384736023412832e-05,47,0,400,0.1175,94088.935,1.0628242311383373e-05,363,0,400,0.9075
720575940635239342,36368.6675,2.74961957294696e-05,122,0,400,0.305,100000.0,1e-05,400,0,400,1.0
720575940635319407,40064.81,2.4959559274086162e-05,122,0,400,0.305,34431.1775,2.9043444709377135e-05,28,0,400,0.07
720575940635319663,49550.17,2.018156547192472e-05,152,0,400,0.38,6482.4225,0.00015426331745578139,0,0,400,0.0
720575940635395429,25691.85,3.892284907470657e-05,62,0,400,0.155,37631.36,2.657358118335346e-05,40,0,400,0.1
720575940635412622,29521.2975,3.387384988752612e-05,82,0,400,0.205,98806.0725,1.0120835437518276e-05,391,0,400,0.9775
720575940635427982,31397.07,3.185010575827617e-05,67,0,400,0.1675,93553.86,1.0689029827310171e-05,350,0,400,0.875
720575940635462318,25959.52,3.8521513494856607e-05,75,0,400,0.1875,98987.8375,1.010225119828484e-05,393,0,400,0.9825
720575940635467150,40840.7575,2.4485344083052327e-05,109,0,400,0.2725,129.4625,0.007724244472337549,0,0,400,0.0
720575940635530359,38853.8275,2.573749008382765e-05,114,0,400,0.285,338.255,0.002956349499637847,0,0,400,0.0
720575940635568480,32253.3075,3.1004572166746e-05,99,0,400,0.2475,86710.8125,1.1532587126893777e-05,298,0,400,0.745
720575940635586851,32909.73,3.0386150235811716e-05,95,0,400,0.2375,98319.4525,1.0170927263859611e-05,390,0,400,0.975
720575940635622039,42473.49,2.354409774190913e-05,95,0,400,0.2375,37802.87,2.6453017985142397e-05,44,0,400,0.11
720575940635632023,28529.385,3.505157927519293e-05,60,0,400,0.15,774.03,0.0012919395889048229,0,0,400,0.0
720575940635640974,25249.8,3.960427409326015e-05,60,0,400,0.15,5265.305,0.00018992252110751418,0,0,400,0.0
720575940635666409,32178.56,3.107659261321824e-05,96,0,400,0.24,9621.4425,0.00010393451917422986,0,0,400,0.0
720575940635678942,33435.875,2.9907995528754668e-05,78,0,400,0.195,1198.3175,0.0008345033766092875,0,0,400,0.0
720575940635814512,30095.44,3.322762518175511e-05,75,0,400,0.1875,97552.735,1.0250865852197788e-05,381,0,400,0.9525
720575940635852766,35078.8775,2.8507183560819468e-05,96,0,400,0.24,8604.3825,0.00011621984494529387,0,0,400,0.0
720575940635869541,24958.9975,4.006571177388034e-05,70,0,400,0.175,32368.3075,3.0894417324724195e-05,26,0,400,0.065
720575940635886057,35094.4125,2.84945644837337e-05,110,0,400,0.275,82050.9875,1.2187543751377763e-05,265,0,400,0.6625
720575940635887593,44001.8275,2.272632880986591e-05,154,0,400,0.385,9455.2975,0.00010576081820799398,0,0,400,0.0
720575940635911396,34672.89,2.8840976336267325e-05,112,0,400,0.28,32590.81,3.0683496359863406e-05,22,0,400,0.055
720575940635969758,23758.2625,4.2090620052707975e-05,62,0,400,0.155,574.7275,0.0017399550221626771,0,0,400,0.0
720575940635990640,28365.2825,3.5254364203846726e-05,71,0,400,0.1775,100.1075,0.009989261543840371,0,0,400,0.0
720575940635992718,33253.9925,3.0071577119649617e-05,86,0,400,0.215,71297.645,1.4025708703281853e-05,206,0,400,0.515
720575940636063204,38093.22,2.6251390667420607e-05,121,0,400,0.3025,1871.4525,0.0005343443127731,0,0,400,0.0
720575940636069348,40239.02,2.485149986257121e-05,104,0,400,0.26,222.135,0.004501766943525334,0,0,400,0.0
720575940636129758,24977.145,4.00366014610557e-05,53,0,400,0.1325,48296.4975,2.070543521297792e-05,65,0,400,0.1625
720575940636143796,46483.205,2.1513146522491296e-05,131,0,400,0.3275,20452.3,4.889425639170167e-05,2,0,400,0.005
720575940636191977,42705.73,2.341606149807063e-05,121,0,400,0.3025,4432.345,0.00022561420647535332,0,0,400,0.0
720575940636212964,33660.92,2.9708041253774408e-05,100,0,400,0.25,12524.7025,7.984221581311014e-05,0,0,400,0.0
720575940636229183,31160.4525,3.2091960153659516e-05,95,0,400,0.2375,369.6675,0.002705133667417341,0,0,400,0.0
720575940636260442,35520.15,2.815303426365035e-05,106,0,400,0.265,34598.0025,2.8903402732571048e-05,26,0,400,0.065
720575940636271706,33125.49,3.018823268727497e-05,90,0,400,0.225,40689.2425,2.4576520440261328e-05,46,0,400,0.115
720575940636313701,39400.075,2.5380662346454926e-05,110,0,400,0.275,604.97,0.0016529745276625287,0,0,400,0.0
720575940636322367,26199.44,3.8168754752009966e-05,64,0,400,0.16,80178.5975,1.2472156300813318e-05,258,0,400,0.645
720575940636330217,45111.3825,2.2167354325707043e-05,133,0,400,0.3325,5217.085,0.00019167791975787245,0,0,400,0.0
720575940636330729,40715.6175,2.4560600118615417e-05,133,0,400,0.3325,9634.1575,0.00010379734813345122,0,0,400,0.0
720575940636345707,24799.4475,4.0323478980731326e-05,47,0,400,0.1175,16498.975,6.06098257619034e-05,1,0,400,0.0025
720575940636381673,34451.235,2.902653562346894e-05,119,0,400,0.2975,4281.19,0.00023357991586451434,0,0,400,0.0
720575940636395610,33006.04,3.029748494517973e-05,87,0,400,0.2175,88806.2675,1.1260466498043057e-05,307,0,400,0.7675
720575940636413176,27629.4275,3.61932942693076e-05,79,0,400,0.1975,18870.025,5.299410043176943e-05,3,0,400,0.0075
720575940636455280,20764.325,4.8159523605992485e-05,43,0,400,0.1075,5551.49,0.0001801318204662172,0,0,400,0.0
720575940636513784,37391.0925,2.6744337571842814e-05,109,0,400,0.2725,55997.44,1.7857959220992958e-05,113,0,400,0.2825
720575940636588724,43911.74,2.2772953201125715e-05,144,0,400,0.36,591.1175,0.0016917110388374563,0,0,400,0.0
720575940636702174,32128.955,3.11245728346907e-05,82,0,400,0.205,8057.765,0.00012410389233242716,0,0,400,0.0
720575940636730694,30763.715,3.250582707582618e-05,69,0,400,0.1725,4404.27,0.00022705238325534081,0,0,400,0.0
720575940636735198,32885.38,3.040864967958406e-05,81,0,400,0.2025,696.1625,0.0014364462320219777,0,0,400,0.0
720575940636779753,28504.22,3.5082524622669905e-05,86,0,400,0.215,99402.3425,1.0060125092122452e-05,396,0,400,0.99
720575940636802532,23379.9125,4.2771759731778296e-05,41,0,400,0.1025,99409.2275,1.005942833626788e-05,392,0,400,0.98
720575940636841840,32764.555,3.052078686861458e-05,74,0,400,0.185,26009.875,3.84469360194926e-05,11,0,400,0.0275
720575940636914287,26247.9975,3.8098144439399616e-05,57,0,400,0.1425,1293.5925,0.0007730409692387673,0,0,400,0.0
720575940636916713,31776.585,3.146971268309669e-05,91,0,400,0.2275,97284.16,1.0279165693572314e-05,379,0,400,0.9475
720575940636923108,47006.1775,2.1273799597935824e-05,156,0,400,0.39,2864.005,0.0003491614016036983,0,0,400,0.0
720575940636924479,27277.74,3.665992857179517e-05,80,0,400,0.2,6912.7925,0.00014465933991219903,0,0,400,0.0
720575940636938212,47222.0925,2.117652876140548e-05,143,0,400,0.3575,4415.0425,0.00022649838591587738,0,0,400,0.0
720575940636969182,18660.4975,5.3589139303493916e-05,43,0,400,0.1075,1481.99,0.0006747683857515908,0,0,400,0.0
720575940636996324,40136.6175,2.4914904700178087e-05,110,0,400,0.275,82932.8875,1.2057942634639365e-05,292,0,400,0.73
720575940637057614,24970.125,4.004785718934126e-05,44,0,400,0.11,20680.23,4.835536161831856e-05,2,0,400,0.005
720575940637066352,35351.09,2.8287670903499726e-05,107,0,400,0.2675,495.5825,0.0020178275060156485,0,0,400,0.0
720575940637195895,33430.6325,2.9912685618496748e-05,85,0,400,0.2125,62719.7275,1.594394682279192e-05,153,0,400,0.3825
720575940637211957,30905.275,3.235693583053378e-05,85,0,400,0.2125,20487.9375,4.880920785706224e-05,3,0,400,0.0075
720575940637224937,18327.695,5.456223491279182e-05,35,0,400,0.0875,30645.1925,3.2631545714715285e-05,13,0,400,0.0325
720575940637238505,25773.66,3.879930130218215e-05,67,0,400,0.1675,180.2375,0.005548234967750884,0,0,400,0.0
720575940637242421,30834.9375,3.2430745157177633e-05,83,0,400,0.2075,15015.485,6.659791541864948e-05,0,0,400,0.0
720575940637260622,35727.87,2.7989353969324225e-05,106,0,400,0.265,13959.6025,7.163527758043253e-05,0,0,400,0.0
720575940637303415,14721.185,6.792931411431893e-05,14,0,400,0.035,792.3625,0.0012620486204231018,0,0,400,0.0
720575940637344613,33389.9,2.99491762479073e-05,102,0,400,0.255,10398.535,9.616739281062188e-05,0,0,400,0.0
720575940637354047,28569.28,3.500263219794129e-05,85,0,400,0.2125,3887.4075,0.00025724084753142037,0,0,400,0.0
720575940637455593,32504.1225,3.076532830566338e-05,101,0,400,0.2525,1128.0725,0.0008864678467031153,0,0,400,0.0
720575940637475561,39806.0875,2.512178570677161e-05,131,0,400,0.3275,5664.485,0.00017653855557919212,0,0,400,0.0
720575940637477565,33412.485,2.992893225391646e-05,89,0,400,0.2225,12976.7775,7.706073406899363e-05,0,0,400,0.0
720575940637487593,29203.3375,3.4242661476620605e-05,79,0,400,0.1975,71417.92,1.4002087991361272e-05,198,0,400,0.495
720575940637487694,28681.785,3.486533352090883e-05,81,0,400,0.2025,15818.84,6.321576044766873e-05,2,0,400,0.005
720575940637503603,39184.9275,2.552001659311479e-05,113,0,400,0.2825,44676.435,2.2383164637017258e-05,60,0,400,0.15
720575940637519165,37328.2175,2.6789385268664384e-05,118,0,400,0.295,27450.0925,3.642974973581601e-05,10,0,400,0.025
720575940637558618,30010.12,3.33220926807357e-05,83,0,400,0.2075,743.505,0.0013449808676471576,0,0,400,0.0
720575940637567822,40554.845,2.4657966267655564e-05,136,0,400,0.34,83092.0575,1.2034844605936014e-05,275,0,400,0.6875
720575940637625203,29449.3175,3.3956644326307395e-05,65,0,400,0.1625,26438.54,3.78235711956863e-05,10,0,400,0.025
720575940637653605,36910.5475,2.7092526871892107e-05,106,0,400,0.265,75316.63,1.3277280196949862e-05,229,0,400,0.5725
720575940637674915,33307.02,3.0023700709339954e-05,83,0,400,0.2075,79238.7725,1.2620084441616002e-05,245,0,400,0.6125
720575940637681267,41383.715,2.4164094499490926e-05,113,0,400,0.2825,79987.7925,1.2501907712980079e-05,244,0,400,0.61
720575940637703750,31470.5075,3.177578245282508e-05,81,0,400,0.2025,52519.3275,1.9040609383278946e-05,99,0,400,0.2475
720575940637729370,13892.89,7.197926421356536e-05,21,0,400,0.0525,438.995,0.002277930272554357,0,0,400,0.0
720575940637745853,40906.5225,2.4445979244508012e-05,121,0,400,0.3025,9699.1425,0.00010310189792551248,0,0,400,0.0
720575940637783971,42328.69,2.3624638513499943e-05,137,0,400,0.3425,8952.6275,0.0001116990514795796,0,0,400,0.0
720575940637791549,49403.3725,2.024153310586236e-05,143,0,400,0.3575,76507.17,1.3070670369848996e-05,231,0,400,0.5775
720575940637794163,29861.605,3.3487818220085625e-05,89,0,400,0.2225,49051.115,2.038689640388399e-05,82,0,400,0.205
720575940637804915,28575.9325,3.499448355709827e-05,78,0,400,0.195,340.835,0.002933970983026978,0,0,400,0.0
720575940637824189,32266.5875,3.099181157598398e-05,88,0,400,0.22,94914.0775,1.0535844906673618e-05,361,0,400,0.9025
720575940637862062,30990.8175,3.226762249818031e-05,77,0,400,0.1925,90360.1725,1.1066822609264054e-05,326,0,400,0.815
720575940637898072,23124.7975,4.324362191712165e-05,67,0,400,0.1675,18337.635,5.45326592006003e-05,2,0,400,0.005
