Id,avg_out_hitting_time,rw_out_closeness,out_truncated_runs,out_stuck_runs,out_total_runs,out_truncation_rate,avg_in_hitting_time,rw_in_closeness,in_truncated_runs,in_stuck_runs,in_total_runs,in_truncation_rate,Label,modularity_class,classic_name,normal_in_closeness,normal_out_closeness,normal_betweenness,rw_betweenness_name,rw_betweenness
720575940634258131,21755.0,4.5966444495518273e-05,51,0,400,0.1275,1910.86,0.0005233245763687,0,0,400,0.0,FB.988,0,FB.988,2.598514,4.167418,0.0,FB.988,0.000807
720575940634280288,29504.6875,3.389291955727374e-05,81,0,400,0.2025,735.7875,0.0013590880519171,0,0,400,0.0,FB.79,0,FB.79,3.293179,4.022528,0.000446,FB.79,0.006523
720575940634288595,34741.8,2.878377055880812e-05,92,0,400,0.23,3663.7375,0.0002729453188171,0,0,400,0.0,FB.799,3,FB.799,3.412419,3.595941,0.0,FB.799,0.000582
720575940634308959,15993.13,6.252684746513034e-05,22,0,400,0.055,30164.29,3.31517831183827e-05,15,0,400,0.0375,FB.576,0,FB.576,3.056271,3.506019,0.0,FB.576,0.001535
720575940634309565,36125.46,2.7681308417941253e-05,97,0,400,0.2425,30713.99,3.2558453004640556e-05,23,0,400,0.0575,FB.1220,3,FB.1220,2.932303,3.446258,0.0,FB.1220,0.000574
720575940634313071,27365.8375,3.654191105972913e-05,64,0,400,0.16,287.0825,0.003483319254918,0,0,400,0.0,FB.39,0,FB.39,3.062922,4.717571,0.013371,FB.39,0.012702
720575940634338515,25106.89,3.982970411707703e-05,59,0,400,0.1475,92292.38,1.0835130700931103e-05,338,0,400,0.845,LAL.491,3,LAL.491,2.904223,2.729739,0.0,LAL.491,0.000191
720575940634360056,21789.3225,4.589403823822425e-05,49,0,400,0.1225,99527.6525,1.0047458921026998e-05,398,0,400,0.995,NO.295,0,NO.295,2.159998,1.179753,0.0,NO.295,9.9e-05
720575940634360824,28553.1325,3.502242704894113e-05,79,0,400,0.1975,47189.5125,2.119114919866994e-05,67,0,400,0.1675,NO.40,3,NO.40,4.072868,2.534789,0.0,NO.40,0.001114
720575940634376440,29466.615,3.3936711088124644e-05,76,0,400,0.19,81489.8225,1.2271471078489588e-05,260,0,400,0.65,SLP.FB.9,4,SLP.FB.9,3.397219,2.268897,0.0,SLP.FB.9,0.001872
720575940634407520,27400.885,3.649517159755972e-05,65,0,400,0.1625,3391.1275,0.0002948871724817,0,0,400,0.0,FB.200,3,FB.200,2.952815,3.396436,0.0,FB.200,0.003391
720575940634419051,47314.0025,2.1135392212907795e-05,140,0,400,0.35,1065.205,0.0009387864307809,0,0,400,0.0,FB.110,4,FB.110,3.484345,4.110695,0.006385,FB.110,0.012659
720575940634488939,22376.4575,4.4689826349858995e-05,40,0,400,0.1,2285.975,0.0004374501033475,0,0,400,0.0,FB.698,3,FB.698,2.877625,3.581345,0.0,FB.698,0.000745
720575940634489592,25177.92,3.971733963726949e-05,70,0,400,0.175,1565.5175,0.0006387664143007,0,0,400,0.0,FB.733,2,FB.733,2.824187,4.37371,0.00174,FB.733,0.002536
720575940634534255,41520.3225,2.4084591346803724e-05,129,0,400,0.3225,752.5725,0.0013287756329124,0,0,400,0.0,FB.189,0,FB.189,2.812737,4.331091,0.004764,FB.189,0.007816
720575940634539877,28731.91,3.4804508297568804e-05,61,0,400,0.1525,79324.5675,1.26064349484162e-05,247,0,400,0.6175,SMP.939,4,SMP.939,2.657617,2.870139,0.0,SMP.939,0.000753
720575940634575711,39709.8375,2.5182676710777272e-05,125,0,400,0.3125,89314.3,1.1196415355659732e-05,312,0,400,0.78,NO_CONS.2567,4,NO_CONS.2567,2.74538,2.454205,0.0,NO_CONS.2567,0.000226
720575940634647732,28747.135,3.4786075203668124e-05,78,0,400,0.195,689.6975,0.0014499110117116,0,0,400,0.0,FB.185,0,FB.185,2.890175,4.517858,0.006473,FB.185,0.007431
720575940634655924,28961.695,3.45283658294171e-05,86,0,400,0.215,55872.3975,1.7897925357507703e-05,110,0,400,0.275,FB.1146,4,FB.1146,3.099082,3.095409,0.0,FB.1146,0.000783
720575940634701025,26317.7175,3.799721613395995e-05,63,0,400,0.1575,10011.46,9.988553118126629e-05,0,0,400,0.0,FB.82,3,FB.82,3.815016,3.572206,0.0,FB.82,0.003053
720575940634752225,23938.07,4.177446218513021e-05,56,0,400,0.14,70809.5375,1.412239135158876e-05,196,0,400,0.49,FB.1006,4,FB.1006,2.863894,2.386937,2e-05,FB.1006,0.001773
720575940634772671,32072.525,3.117933496037496e-05,84,0,400,0.21,81611.615,1.2253157837888638e-05,261,0,400,0.6525,FB.1036,4,FB.1036,2.779751,2.194936,0.0,FB.1036,0.001262
720575940634788600,31021.79,3.2235406145164414e-05,71,0,400,0.1775,7336.365,0.0001363072856925,0,0,400,0.0,FB.193,3,FB.193,3.614823,3.585764,0.0,FB.193,0.004153
720575940634809230,15783.7125,6.335645051821617e-05,27,0,400,0.0675,3976.35,0.0002514869163931,0,0,400,0.0,FB.1090,0,FB.1090,2.886145,3.523734,1.1e-05,FB.1090,0.001102
720575940634843247,41983.9975,2.381859897928967e-05,137,0,400,0.3425,63272.775,1.5804585779586875e-05,150,0,400,0.375,NO.FB.29,3,NO.FB.29,4.009942,3.562578,0.0,NO.FB.29,0.001142
720575940634909807,23594.99,4.23818785259074e-05,62,0,400,0.155,987.36,0.0010128018149408,0,0,400,0.0,FB.393,2,FB.393,2.972361,3.964167,0.0,FB.393,0.002064
720575940634996878,28195.99,3.546603612783236e-05,81,0,400,0.2025,66163.34,1.5114110019234218e-05,167,0,400,0.4175,AOTU.FB.24,4,AOTU.FB.24,2.151737,2.481035,0.000987,AOTU.FB.24,0.001796
720575940635038309,43330.7675,2.307828957795405e-05,107,0,400,0.2675,6970.88,0.0001434539111274,0,0,400,0.0,FB.530,1,FB.530,3.232894,2.872604,0.000292,FB.530,0.002346
720575940635095452,50705.3625,1.9721779920220467e-05,172,0,400,0.43,176.4275,0.0056680506156919,0,0,400,0.0,FB.143,0,FB.143,3.256224,4.702046,0.013223,FB.143,0.007847
720575940635119758,36975.25,2.704511801813375e-05,114,0,400,0.285,3011.89,0.0003320174375558,0,0,400,0.0,FB.1145,2,FB.1145,2.254659,4.324183,0.0,FB.1145,0.000667
720575940635152153,40088.415,2.494486249955255e-05,134,0,400,0.335,8630.39,0.00011586961887,0,0,400,0.0,EB.118,5,EB.118,0.442564,1.289485,2e-06,EB.118,0.001328
720575940635183728,26581.9825,3.7619466493893e-05,67,0,400,0.1675,9167.8775,0.0001090765010767,0,0,400,0.0,FB.1363,0,FB.1363,2.066974,3.428611,0.0,FB.1363,9.9e-05
720575940635201422,44924.7875,2.225942638014704e-05,135,0,400,0.3375,98002.64,1.020380675459355e-05,384,0,400,0.96,NO.82,0,NO.82,2.438194,1.944256,0.0,NO.82,0.000445
720575940635223152,20590.7,4.856561457356962e-05,59,0,400,0.1475,29381.9975,3.403444575202894e-05,18,0,400,0.045,FB.556,4,FB.556,2.992707,2.910694,0.0,FB.556,0.002195
720575940635229797,18571.0125,5.384736023412832e-05,47,0,400,0.1175,94088.935,1.0628242311383371e-05,363,0,400,0.9075,NO.62,4,NO.62,2.313438,2.461818,0.0,NO.62,0.000878
720575940635239342,36368.6675,2.74961957294696e-05,122,0,400,0.305,100000.0,1e-05,400,0,400,1.0,NO.129,0,NO.129,2.327512,0.479427,0.0,NO.129,0.000336
720575940635319407,40064.81,2.495955927408616e-05,122,0,400,0.305,34431.1775,2.9043444709377135e-05,28,0,400,0.07,FB.1018,4,FB.1018,3.1256,3.12153,0.000488,FB.1018,0.001427
720575940635319663,49550.17,2.018156547192472e-05,152,0,400,0.38,6482.4225,0.0001542633174557,0,0,400,0.0,FB.138,3,FB.138,4.196631,3.986364,0.016978,FB.138,0.013381
720575940635395429,25691.85,3.892284907470657e-05,62,0,400,0.155,37631.36,2.657358118335346e-05,40,0,400,0.1,FB.913,4,FB.913,3.158041,2.904347,1e-06,FB.913,0.002352
720575940635412622,29521.2975,3.387384988752612e-05,82,0,400,0.205,98806.0725,1.0120835437518276e-05,391,0,400,0.9775,NO.FB.43,0,NO.FB.43,2.939111,1.96528,0.0,NO.FB.43,0.00128
720575940635427982,31397.07,3.185010575827617e-05,67,0,400,0.1675,93553.86,1.0689029827310173e-05,350,0,400,0.875,EB.45,3,EB.45,1.226395,0.805382,0.0,EB.45,1e-05
720575940635462318,25959.52,3.8521513494856607e-05,75,0,400,0.1875,98987.8375,1.010225119828484e-05,393,0,400,0.9825,NO.171,4,NO.171,1.837432,1.673366,0.0,NO.171,0.000104
720575940635467150,40840.7575,2.4485344083052327e-05,109,0,400,0.2725,129.4625,0.0077242444723375,0,0,400,0.0,FB.LAL.12,0,FB.LAL.12,0.940077,4.840902,3.3e-05,FB.LAL.12,0.003872
720575940635530359,38853.8275,2.573749008382765e-05,114,0,400,0.285,338.255,0.0029563494996378,0,0,400,0.0,FB.214,0,FB.214,3.078411,4.981697,0.009598,FB.214,0.006858
720575940635568480,32253.3075,3.1004572166746e-05,99,0,400,0.2475,86710.8125,1.1532587126893775e-05,298,0,400,0.745,FB.980,4,FB.980,2.421908,2.089499,1.1e-05,FB.980,0.002337
720575940635586851,32909.73,3.0386150235811716e-05,95,0,400,0.2375,98319.4525,1.0170927263859611e-05,390,0,400,0.975,NO.97,0,NO.97,2.358428,2.137194,0.0,NO.97,0.000455
720575940635622039,42473.49,2.354409774190913e-05,95,0,400,0.2375,37802.87,2.6453017985142397e-05,44,0,400,0.11,FB.1308,0,FB.1308,2.67763,2.709241,0.0,FB.1308,0.000159
720575940635632023,28529.385,3.505157927519293e-05,60,0,400,0.15,774.03,0.0012919395889048,0,0,400,0.0,FB.262,3,FB.262,3.166425,4.781102,0.00762,FB.262,0.004848
720575940635640974,25249.8,3.960427409326015e-05,60,0,400,0.15,5265.305,0.0001899225211075,0,0,400,0.0,FB.232,4,FB.232,3.285959,3.846848,0.001448,FB.232,0.006435
720575940635666409,32178.56,3.107659261321824e-05,96,0,400,0.24,9621.4425,0.0001039345191742,0,0,400,0.0,FB.1123,3,FB.1123,3.051951,3.048287,0.0,FB.1123,0.000701
720575940635678942,33435.875,2.9907995528754668e-05,78,0,400,0.195,1198.3175,0.0008345033766092,0,0,400,0.0,FB.192,0,FB.192,3.392156,4.542794,0.004497,FB.192,0.005364
720575940635814512,30095.44,3.322762518175511e-05,75,0,400,0.1875,97552.735,1.0250865852197788e-05,381,0,400,0.9525,NO.78,0,NO.78,2.470525,2.1449,0.0,NO.78,0.001682
720575940635852766,35078.8775,2.8507183560819468e-05,96,0,400,0.24,8604.3825,0.0001162198449452,0,0,400,0.0,FB.930,2,FB.930,3.02078,3.382001,0.0,FB.930,0.000867
720575940635869541,24958.9975,4.006571177388034e-05,70,0,400,0.175,32368.3075,3.0894417324724195e-05,26,0,400,0.065,FB.1219,3,FB.1219,2.731355,3.268957,0.0,FB.1219,0.000694
720575940635886057,35094.4125,2.84945644837337e-05,110,0,400,0.275,82050.9875,1.2187543751377765e-05,265,0,400,0.6625,FB.1144,4,FB.1144,3.018476,2.468713,0.0,FB.1144,0.001849
720575940635887593,44001.8275,2.272632880986591e-05,154,0,400,0.385,9455.2975,0.0001057608182079,0,0,400,0.0,FB.951,2,FB.951,2.956301,3.339904,0.0,FB.951,0.00124
720575940635911396,34672.89,2.8840976336267325e-05,112,0,400,0.28,32590.81,3.0683496359863406e-05,22,0,400,0.055,FB.1235,3,FB.1235,2.82669,3.725731,0.0,FB.1235,0.000723
720575940635969758,23758.2625,4.2090620052707975e-05,62,0,400,0.155,574.7275,0.0017399550221626,0,0,400,0.0,FB.101,2,FB.101,3.385794,4.696113,0.057048,FB.101,0.016502
720575940635990640,28365.2825,3.5254364203846726e-05,71,0,400,0.1775,100.1075,0.0099892615438403,0,0,400,0.0,FB.LAL.1,0,FB.LAL.1,1.368632,5.006043,0.007014,FB.LAL.1,0.005035
720575940635992718,33253.9925,3.0071577119649617e-05,86,0,400,0.215,71297.645,1.4025708703281851e-05,206,0,400,0.515,FB.400,1,FB.400,3.066269,2.430374,0.00049,FB.400,0.003978
720575940636063204,38093.22,2.6251390667420607e-05,121,0,400,0.3025,1871.4525,0.0005343443127731,0,0,400,0.0,FB.PB.1,3,FB.PB.1,3.066744,4.565631,0.0,FB.PB.1,0.001793
720575940636069348,40239.02,2.485149986257121e-05,104,0,400,0.26,222.135,0.0045017669435253,0,0,400,0.0,FB.71,3,FB.71,3.203654,4.627631,0.013913,FB.71,0.011587
720575940636129758,24977.145,4.00366014610557e-05,53,0,400,0.1325,48296.4975,2.070543521297792e-05,65,0,400,0.1625,FB.862,0,FB.862,2.922568,2.076542,0.0,FB.862,0.001361
720575940636143796,46483.205,2.1513146522491296e-05,131,0,400,0.3275,20452.3,4.889425639170167e-05,2,0,400,0.005,FB.1089,4,FB.1089,3.066,3.201721,0.0,FB.1089,0.000892
720575940636191977,42705.73,2.341606149807063e-05,121,0,400,0.3025,4432.345,0.0002256142064753,0,0,400,0.0,FB.651,0,FB.651,3.142202,3.898304,0.0,FB.651,0.001234
720575940636212964,33660.92,2.9708041253774408e-05,100,0,400,0.25,12524.7025,7.984221581311014e-05,0,0,400,0.0,FB.666,1,FB.666,2.75282,3.199,0.000332,FB.666,0.002891
720575940636229183,31160.4525,3.2091960153659516e-05,95,0,400,0.2375,369.6675,0.0027051336674173,0,0,400,0.0,FB.241,0,FB.241,3.060096,4.946588,0.006656,FB.241,0.005414
720575940636260442,35520.15,2.815303426365035e-05,106,0,400,0.265,34598.0025,2.8903402732571048e-05,26,0,400,0.065,FB.1272,3,FB.1272,2.915074,3.674681,0.0,FB.1272,0.000512
720575940636271706,33125.49,3.018823268727497e-05,90,0,400,0.225,40689.2425,2.4576520440261328e-05,46,0,400,0.115,FB.1313,3,FB.1313,2.817107,3.567357,0.0,FB.1313,0.000663
720575940636313701,39400.075,2.538066234645493e-05,110,0,400,0.275,604.97,0.0016529745276625,0,0,400,0.0,FB.93,2,FB.93,3.141268,4.174558,0.010186,FB.93,0.00932
720575940636322367,26199.44,3.8168754752009966e-05,64,0,400,0.16,80178.5975,1.2472156300813318e-05,258,0,400,0.645,FB.1312,4,FB.1312,2.74038,2.622729,4.3e-05,FB.1312,0.000763
720575940636330217,45111.3825,2.2167354325707043e-05,133,0,400,0.3325,5217.085,0.0001916779197578,0,0,400,0.0,FB.861,0,FB.861,2.968156,3.982383,0.0,FB.861,0.00155
720575940636330729,40715.6175,2.4560600118615417e-05,133,0,400,0.3325,9634.1575,0.0001037973481334,0,0,400,0.0,FB.998,1,FB.998,2.662914,3.154306,0.0,FB.998,0.00077
720575940636345707,24799.4475,4.0323478980731326e-05,47,0,400,0.1175,16498.975,6.06098257619034e-05,1,0,400,0.0025,FB.278,4,FB.278,3.092028,3.518282,0.000485,FB.278,0.005944
720575940636381673,34451.235,2.902653562346894e-05,119,0,400,0.2975,4281.19,0.0002335799158645,0,0,400,0.0,SMP.FB.11,2,SMP.FB.11,3.400061,3.857665,0.002442,SMP.FB.11,0.003289
720575940636395610,33006.04,3.029748494517973e-05,87,0,400,0.2175,88806.2675,1.1260466498043056e-05,307,0,400,0.7675,EB.195,4,EB.195,0.442095,2.213811,3.8e-05,EB.195,0.000172
720575940636413176,27629.4275,3.61932942693076e-05,79,0,400,0.1975,18870.025,5.299410043176943e-05,3,0,400,0.0075,EB.221,4,EB.221,0.768171,3.173805,0.000964,EB.221,0.002463
720575940636455280,20764.325,4.8159523605992485e-05,43,0,400,0.1075,5551.49,0.0001801318204662,0,0,400,0.0,EB.FB.1,1,EB.FB.1,3.435314,3.383818,0.010703,EB.FB.1,0.014212
720575940636513784,37391.0925,2.6744337571842817e-05,109,0,400,0.2725,55997.44,1.7857959220992958e-05,113,0,400,0.2825,FB.1423,1,FB.1423,1.949097,2.179211,0.0,FB.1423,0.000284
720575940636588724,43911.74,2.2772953201125715e-05,144,0,400,0.36,591.1175,0.0016917110388374,0,0,400,0.0,FB.96,2,FB.96,3.025637,4.066474,0.002845,FB.96,0.008278
720575940636702174,32128.955,3.11245728346907e-05,82,0,400,0.205,8057.765,0.0001241038923324,0,0,400,0.0,FB.714,0,FB.714,3.33062,3.781889,2.9e-05,FB.714,0.001744
720575940636730694,30763.715,3.250582707582618e-05,69,0,400,0.1725,4404.27,0.0002270523832553,0,0,400,0.0,EB.39,5,EB.39,1.245075,0.566732,2e-06,EB.39,0.001997
720575940636735198,32885.38,3.040864967958406e-05,81,0,400,0.2025,696.1625,0.0014364462320219,0,0,400,0.0,FB.466,0,FB.466,3.047453,4.739582,0.001486,FB.466,0.00432
720575940636779753,28504.22,3.5082524622669905e-05,86,0,400,0.215,99402.3425,1.0060125092122452e-05,396,0,400,0.99,AOTU.CRE.27,4,AOTU.CRE.27,1.112622,1.529239,0.0,AOTU.CRE.27,2.9e-05
720575940636802532,23379.9125,4.2771759731778296e-05,41,0,400,0.1025,99409.2275,1.005942833626788e-05,392,0,400,0.98,NO.FB.49,0,NO.FB.49,2.621752,1.739141,0.0,NO.FB.49,0.000762
720575940636841840,32764.555,3.052078686861458e-05,74,0,400,0.185,26009.875,3.84469360194926e-05,11,0,400,0.0275,FB.227,1,FB.227,3.254669,2.630544,0.000961,FB.227,0.003643
720575940636914287,26247.9975,3.8098144439399616e-05,57,0,400,0.1425,1293.5925,0.0007730409692387,0,0,400,0.0,FB.761,2,FB.761,3.400123,4.552673,0.019176,FB.761,0.004249
720575940636916713,31776.585,3.146971268309669e-05,91,0,400,0.2275,97284.16,1.0279165693572314e-05,379,0,400,0.9475,NO.95,4,NO.95,2.2215,1.910389,0.0,NO.95,0.000843
720575940636923108,47006.1775,2.1273799597935824e-05,156,0,400,0.39,2864.005,0.0003491614016036,0,0,400,0.0,FB.95,3,FB.95,4.283449,4.142671,0.100743,FB.95,0.024112
720575940636924479,27277.74,3.665992857179517e-05,80,0,400,0.2,6912.7925,0.0001446593399121,0,0,400,0.0,FB.372,1,FB.372,2.949752,3.118804,0.000453,FB.372,0.003151
720575940636938212,47222.0925,2.117652876140548e-05,143,0,400,0.3575,4415.0425,0.0002264983859158,0,0,400,0.0,FB.199,1,FB.199,2.862373,2.981171,0.00669,FB.199,0.005764
720575940636969182,18660.4975,5.358913930349392e-05,43,0,400,0.1075,1481.99,0.0006747683857515,0,0,400,0.0,FB.683,2,FB.683,3.298155,4.267213,0.004876,FB.683,0.002444
720575940636996324,40136.6175,2.4914904700178087e-05,110,0,400,0.275,82932.8875,1.2057942634639365e-05,292,0,400,0.73,SMP.FB.33,4,SMP.FB.33,3.110828,2.095875,0.0,SMP.FB.33,0.001694
720575940637057614,24970.125,4.004785718934126e-05,44,0,400,0.11,20680.23,4.835536161831856e-05,2,0,400,0.005,FB.575,2,FB.575,2.948623,3.45176,0.0,FB.575,0.001826
720575940637066352,35351.09,2.828767090349973e-05,107,0,400,0.2675,495.5825,0.0020178275060156,0,0,400,0.0,FB.620,3,FB.620,2.988647,4.40981,2.1e-05,FB.620,0.001346
720575940637195895,33430.6325,2.9912685618496748e-05,85,0,400,0.2125,62719.7275,1.594394682279192e-05,153,0,400,0.3825,FB.938,1,FB.938,3.271187,2.977801,0.0,FB.938,0.001214
720575940637211957,30905.275,3.235693583053378e-05,85,0,400,0.2125,20487.9375,4.880920785706224e-05,3,0,400,0.0075,FB.1072,3,FB.1072,2.8381,3.058128,0.0,FB.1072,0.000558
720575940637224937,18327.695,5.456223491279182e-05,35,0,400,0.0875,30645.1925,3.2631545714715285e-05,13,0,400,0.0325,FB.366,1,FB.366,3.324833,3.024106,0.000672,FB.366,0.003292
720575940637238505,25773.66,3.879930130218215e-05,67,0,400,0.1675,180.2375,0.0055482349677508,0,0,400,0.0,FB.123,0,FB.123,3.255177,4.810341,0.009169,FB.123,0.007993
720575940637242421,30834.9375,3.2430745157177633e-05,83,0,400,0.2075,15015.485,6.659791541864948e-05,0,0,400,0.0,FB.392,4,FB.392,3.410066,3.858246,1.6e-05,FB.392,0.002457
720575940637260622,35727.87,2.7989353969324225e-05,106,0,400,0.265,13959.6025,7.163527758043253e-05,0,0,400,0.0,FB.504,2,FB.504,2.894409,3.275985,0.0,FB.504,0.001972
720575940637303415,14721.185,6.792931411431893e-05,14,0,400,0.035,792.3625,0.0012620486204231,0,0,400,0.0,FB.109,4,FB.109,3.423978,4.411756,0.009805,FB.109,0.014069
720575940637344613,33389.9,2.99491762479073e-05,102,0,400,0.255,10398.535,9.616739281062188e-05,0,0,400,0.0,FB.903,1,FB.903,2.846459,2.759517,0.0,FB.903,0.000973
720575940637354047,28569.28,3.500263219794129e-05,85,0,400,0.2125,3887.4075,0.0002572408475314,0,0,400,0.0,FB.586,3,FB.586,3.83405,3.244667,0.0,FB.586,0.001445
720575940637455593,32504.1225,3.076532830566338e-05,101,0,400,0.2525,1128.0725,0.0008864678467031,0,0,400,0.0,FB.434,2,FB.434,2.997402,4.251099,0.0,FB.434,0.002215
720575940637475561,39806.0875,2.512178570677161e-05,131,0,400,0.3275,5664.485,0.0001765385555791,0,0,400,0.0,FB.LAL.47,1,FB.LAL.47,0.741645,3.216238,0.001099,FB.LAL.47,0.001455
720575940637477565,33412.485,2.992893225391646e-05,89,0,400,0.2225,12976.7775,7.706073406899363e-05,0,0,400,0.0,FB.798,0,FB.798,3.043709,2.673805,0.0,FB.798,0.001673
720575940637487593,29203.3375,3.4242661476620605e-05,79,0,400,0.1975,71417.92,1.4002087991361272e-05,198,0,400,0.495,EB.108,4,EB.108,0.768135,2.347243,0.0,EB.108,8.4e-05
720575940637487694,28681.785,3.486533352090883e-05,81,0,400,0.2025,15818.84,6.321576044766873e-05,2,0,400,0.005,FB.1297,3,FB.1297,2.932545,3.415373,0.0,FB.1297,0.000825
720575940637503603,39184.9275,2.552001659311479e-05,113,0,400,0.2825,44676.435,2.2383164637017255e-05,60,0,400,0.15,FB.1188,4,FB.1188,3.195622,2.975322,0.0,FB.1188,0.000545
720575940637519165,37328.2175,2.6789385268664384e-05,118,0,400,0.295,27450.0925,3.642974973581601e-05,10,0,400,0.025,FB.SMP.50,4,FB.SMP.50,2.20453,3.26222,0.0,FB.SMP.50,0.000545
720575940637558618,30010.12,3.33220926807357e-05,83,0,400,0.2075,743.505,0.0013449808676471,0,0,400,0.0,FB.399,0,FB.399,3.007446,4.816169,0.000255,FB.399,0.003216
720575940637567822,40554.845,2.4657966267655564e-05,136,0,400,0.34,83092.0575,1.2034844605936014e-05,275,0,400,0.6875,AOTU.FB.6,4,AOTU.FB.6,2.381443,2.678994,0.000987,AOTU.FB.6,0.000759
720575940637625203,29449.3175,3.3956644326307395e-05,65,0,400,0.1625,26438.54,3.78235711956863e-05,10,0,400,0.025,FB.1187,3,FB.1187,2.865272,3.013911,0.0,FB.1187,0.000965
720575940637653605,36910.5475,2.7092526871892107e-05,106,0,400,0.265,75316.63,1.3277280196949862e-05,229,0,400,0.5725,SMP.FB.46,4,SMP.FB.46,3.066351,2.718399,0.0,SMP.FB.46,0.000963
720575940637674915,33307.02,3.002370070933995e-05,83,0,400,0.2075,79238.7725,1.2620084441616002e-05,245,0,400,0.6125,FB.1044,4,FB.1044,2.457576,1.847179,1.2e-05,FB.1044,0.002373
720575940637681267,41383.715,2.416409449949093e-05,113,0,400,0.2825,79987.7925,1.250190771298008e-05,244,0,400,0.61,EB.173,4,EB.173,0.381827,2.54426,1e-06,EB.173,0.000194
720575940637703750,31470.5075,3.177578245282508e-05,81,0,400,0.2025,52519.3275,1.9040609383278942e-05,99,0,400,0.2475,FB.503,1,FB.503,3.289166,2.567799,0.001136,FB.503,0.0031
720575940637729370,13892.89,7.197926421356536e-05,21,0,400,0.0525,438.995,0.0022779302725543,0,0,400,0.0,FB.119,2,FB.119,3.142928,4.46097,0.009464,FB.119,0.009327
720575940637745853,40906.5225,2.4445979244508012e-05,121,0,400,0.3025,9699.1425,0.0001031018979255,0,0,400,0.0,FB.878,1,FB.878,2.772597,3.115304,0.0,FB.878,0.001071
720575940637783971,42328.69,2.3624638513499943e-05,137,0,400,0.3425,8952.6275,0.0001116990514795,0,0,400,0.0,FB.1088,0,FB.1088,2.750548,3.265977,0.0,FB.1088,0.000722
720575940637791549,49403.3725,2.024153310586236e-05,143,0,400,0.3575,76507.17,1.3070670369848996e-05,231,0,400,0.5775,SMP.FB.35,4,SMP.FB.35,2.926535,2.248462,0.0,SMP.FB.35,0.0008
720575940637794163,29861.605,3.3487818220085625e-05,89,0,400,0.2225,49051.115,2.038689640388399e-05,82,0,400,0.205,FB.1035,4,FB.1035,3.061842,2.830878,0.0,FB.1035,0.000637
720575940637804915,28575.9325,3.499448355709827e-05,78,0,400,0.195,340.835,0.0029339709830269,0,0,400,0.0,FB.451,3,FB.451,3.086085,4.458474,0.000117,FB.451,0.002249
720575940637824189,32266.5875,3.099181157598398e-05,88,0,400,0.22,94914.0775,1.0535844906673618e-05,361,0,400,0.9025,SLP.FB.3,4,SLP.FB.3,3.495519,2.055957,0.005739,SLP.FB.3,0.004409
720575940637862062,30990.8175,3.226762249818031e-05,77,0,400,0.1925,90360.1725,1.1066822609264054e-05,326,0,400,0.815,EB.77,4,EB.77,0.437056,2.011563,0.0,EB.77,0.000122
720575940637898072,23124.7975,4.324362191712165e-05,67,0,400,0.1675,18337.635,5.45326592006003e-05,2,0,400,0.005,FB.782,1,FB.782,2.903833,2.868747,1.6e-05,FB.782,0.001204
720575940637899197,35478.01,2.8186473818570995e-05,80,0,400,0.2,23704.035,4.21869103720105e-05,9,0,400,0.0225,AOTU.FB.2,4,AOTU.FB.2,2.508702,3.1155,0.007865,AOTU.FB.2,0.010676
720575940637906803,24018.83,4.163400132312856e-05,67,0,400,0.1675,3743.77,0.0002671104261212,0,0,400,0.0,FB.682,0,FB.682,3.012839,4.036056,7e-06,FB.682,0.001736
720575940637912739,42797.45,2.336587810722368e-05,144,0,400,0.36,7835.0625,0.0001276314005153,0,0,400,0.0,FB.819,1,FB.819,2.919523,3.236438,0.000654,FB.819,0.002407
720575940637924324,30313.01,3.298913568794389e-05,73,0,400,0.1825,3297.775,0.0003032347567678,0,0,400,0.0,CRE.FB.11,3,CRE.FB.11,3.109476,3.135682,0.0,CRE.FB.11,0.002099
720575940637969222,33297.8725,3.003194873786606e-05,85,0,400,0.2125,97881.0425,1.0216482931309195e-05,383,0,400,0.9575,SLP.FB.5,4,SLP.FB.5,3.109639,1.879163,0.0,SLP.FB.5,0.000869
720575940637983814,28830.1625,3.4685895370863766e-05,74,0,400,0.185,1239.5825,0.0008067232314105,0,0,400,0.0,FB.567,4,FB.567,2.906482,4.442192,0.003063,FB.567,0.003694
720575940637994328,14644.045,6.828714334051828e-05,16,0,400,0.04,9493.18,0.0001053387800505,0,0,400,0.0,FB.1071,0,FB.1071,2.887348,3.265469,0.000262,FB.1071,0.000668
720575940638006128,32217.93,3.103861731650668e-05,87,0,400,0.2175,1520.5,0.0006576783952647,0,0,400,0.0,FB.312,3,FB.312,2.999857,4.25059,0.00104,FB.312,0.004181
720575940638013759,26192.255,3.817922511826492e-05,71,0,400,0.1775,27922.265,3.58137135364914e-05,9,0,400,0.0225,CRE.FB.30,3,CRE.FB.30,3.004438,3.356367,0.0,CRE.FB.30,0.004079
720575940638017862,19291.01,5.18376176260341e-05,40,0,400,0.1,93514.2,1.0693563116617584e-05,356,0,400,0.89,NO.52,4,NO.52,2.361603,2.239194,0.0,NO.52,0.001038
720575940638027497,23195.1125,4.31125307109418e-05,63,0,400,0.1575,2965.9875,0.0003371558376426,0,0,400,0.0,FB.18,3,FB.18,3.835723,4.129144,0.024048,FB.18,0.016123
